station_id,waiting_passengers,next_arrivals,timestamp
17,"{0: 15, 1: 20, 2: 20, 3: 8, 4: 8, 5: 2, 6: 19}",{},1736241923.1962159,active
10,"{0: 4, 1: 10, 2: 0, 3: 23, 4: 25, 5: 30, 6: 18}",{},1736241923.2032115,active
1,"{0: 13, 1: 7, 2: 14, 3: 0, 4: 9, 5: 10, 6: 2}",{},1736241923.2102125,active
12,"{0: 10, 1: 30, 2: 24, 3: 22, 4: 19, 5: 18, 6: 0}",{},1736241923.2162113,active
18,"{0: 23, 1: 13, 2: 22, 3: 18, 4: 1, 5: 20, 6: 1}",{},1736241923.222212,active
14,"{0: 15, 1: 25, 2: 14, 3: 20, 4: 11, 5: 3, 6: 25}",{},1736241923.2302127,active
16,"{0: 9, 1: 7, 2: 10, 3: 32, 4: 29, 5: 28, 6: 15}",{},1736241923.2362132,active
3,"{0: 11, 1: 19, 2: 9, 3: 27, 4: 22, 5: 24, 6: 7}",{},1736241923.2442145,active
0,"{0: 26, 1: 7, 2: 13, 3: 9, 4: 8, 5: 23, 6: 1}",{},1736241923.249213,active
7,"{0: 9, 1: 7, 2: 19, 3: 23, 4: 2, 5: 22, 6: 1}",{},1736241923.261216,active
2,"{0: 32, 1: 5, 2: 18, 3: 8, 4: 11, 5: 21, 6: 29}",{},1736241923.2742147,active
9,"{0: 0, 1: 11, 2: 6, 3: 2, 4: 16, 5: 14, 6: 25}",{},1736241923.2852168,active
4,"{0: 25, 1: 0, 2: 30, 3: 8, 4: 7, 5: 19, 6: 21}",{},1736241935.384614,active
5,"{0: 13, 1: 20, 2: 16, 3: 23, 4: 4, 5: 10, 6: 6}",{},1736241935.3906178,active
15,"{0: 15, 1: 10, 2: 15, 3: 20, 4: 18, 5: 9, 6: 24}",{},1736241965.7710311,active
11,"{0: 0, 1: 1, 2: 26, 3: 4, 4: 15, 5: 22, 6: 18}",{},1736241965.7780337,active
13,"{0: 23, 1: 10, 2: 12, 3: 13, 4: 12, 5: 10, 6: 24}",{},1736241965.7830336,active
6,"{0: 28, 1: 26, 2: 20, 3: 22, 4: 29, 5: 30, 6: 0}",{},1736241965.7940357,active
8,"{0: 7, 1: 25, 2: 4, 3: 29, 4: 19, 5: 23, 6: 1}",{},1736241965.8010354,active
17,"{0: 15, 1: 20, 2: 20, 3: 8, 4: 8, 5: 2, 6: 19}",{},1736241965.8080363,active
12,"{0: 10, 1: 30, 2: 24, 3: 22, 4: 19, 5: 18, 6: 0}",{},1736241965.8150353,active
10,"{0: 4, 1: 10, 2: 0, 3: 23, 4: 25, 5: 30, 6: 18}",{},1736241965.8200364,active
1,"{0: 13, 1: 7, 2: 14, 3: 0, 4: 9, 5: 10, 6: 2}",{},1736241965.8270366,active
14,"{0: 15, 1: 25, 2: 14, 3: 20, 4: 11, 5: 3, 6: 25}",{},1736241965.833037,active
18,"{0: 23, 1: 13, 2: 22, 3: 18, 4: 1, 5: 20, 6: 1}",{},1736241965.8390381,active
3,"{0: 11, 1: 19, 2: 9, 3: 27, 4: 22, 5: 24, 6: 7}",{},1736241965.84704,active
16,"{0: 9, 1: 7, 2: 10, 3: 32, 4: 29, 5: 28, 6: 15}",{},1736241965.8540382,active
0,"{0: 26, 1: 7, 2: 13, 3: 9, 4: 8, 5: 23, 6: 1}",{},1736241965.8630424,active
7,"{0: 9, 1: 7, 2: 19, 3: 23, 4: 2, 5: 22, 6: 1}",{},1736241965.86804,active
2,"{0: 32, 1: 5, 2: 18, 3: 8, 4: 11, 5: 21, 6: 29}",{},1736241965.877043,active
9,"{0: 0, 1: 11, 2: 6, 3: 2, 4: 16, 5: 14, 6: 25}",{},1736241965.883044,active
4,"{0: 25, 1: 0, 2: 30, 3: 8, 4: 7, 5: 19, 6: 21}",{},1736241977.9987507,active
5,"{0: 13, 1: 20, 2: 16, 3: 23, 4: 4, 5: 10, 6: 6}",{},1736241978.0317533,active
15,"{0: 15, 1: 10, 2: 15, 3: 20, 4: 18, 5: 9, 6: 24}",{},1736242008.3108857,active
11,"{0: 0, 1: 1, 2: 26, 3: 4, 4: 15, 5: 22, 6: 18}",{},1736242008.316886,active
13,"{0: 23, 1: 10, 2: 12, 3: 13, 4: 12, 5: 10, 6: 24}",{},1736242008.3238873,active
6,"{0: 28, 1: 26, 2: 20, 3: 22, 4: 29, 5: 30, 6: 0}",{},1736242008.3338873,active
8,"{0: 7, 1: 25, 2: 4, 3: 29, 4: 19, 5: 23, 6: 1}",{},1736242008.344894,active
17,"{0: 15, 1: 20, 2: 20, 3: 8, 4: 8, 5: 2, 6: 19}",{},1736242008.351889,active
1,"{0: 13, 1: 7, 2: 14, 3: 0, 4: 9, 5: 10, 6: 2}",{},1736242008.3598905,active
12,"{0: 10, 1: 30, 2: 24, 3: 22, 4: 19, 5: 18, 6: 0}",{},1736242008.3668895,active
10,"{0: 4, 1: 10, 2: 0, 3: 23, 4: 25, 5: 30, 6: 18}",{},1736242008.3768902,active
18,"{0: 23, 1: 13, 2: 22, 3: 18, 4: 1, 5: 20, 6: 1}",{},1736242008.3820388,active
14,"{0: 15, 1: 25, 2: 14, 3: 20, 4: 11, 5: 3, 6: 25}",{},1736242008.3888912,active
16,"{0: 9, 1: 7, 2: 10, 3: 32, 4: 29, 5: 28, 6: 15}",{},1736242008.3958917,active
3,"{0: 11, 1: 19, 2: 9, 3: 27, 4: 22, 5: 24, 6: 7}",{},1736242008.4038935,active
7,"{0: 9, 1: 7, 2: 19, 3: 23, 4: 2, 5: 22, 6: 1}",{},1736242008.4118936,active
0,"{0: 26, 1: 7, 2: 13, 3: 9, 4: 8, 5: 23, 6: 1}",{},1736242008.4168944,active
2,"{0: 32, 1: 5, 2: 18, 3: 8, 4: 11, 5: 21, 6: 29}",{},1736242008.4218943,active
9,"{0: 0, 1: 11, 2: 6, 3: 2, 4: 16, 5: 14, 6: 25}",{},1736242008.430895,active
4,"{0: 25, 1: 0, 2: 30, 3: 8, 4: 7, 5: 19, 6: 21}",{},1736242020.538459,active
5,"{0: 13, 1: 20, 2: 16, 3: 23, 4: 4, 5: 10, 6: 6}",{},1736242020.5474596,active
15,"{0: 15, 1: 10, 2: 15, 3: 20, 4: 18, 5: 9, 6: 24}",{},1736242050.8369439,active
11,"{0: 0, 1: 1, 2: 26, 3: 4, 4: 15, 5: 22, 6: 18}",{},1736242050.8449223,active
13,"{0: 23, 1: 10, 2: 12, 3: 13, 4: 12, 5: 10, 6: 24}",{},1736242050.8549232,active
6,"{0: 28, 1: 26, 2: 20, 3: 22, 4: 29, 5: 30, 6: 0}",{},1736242050.8629248,active
17,"{0: 15, 1: 20, 2: 20, 3: 8, 4: 8, 5: 2, 6: 19}",{},1736242050.8689253,active
8,"{0: 7, 1: 25, 2: 4, 3: 29, 4: 19, 5: 23, 6: 1}",{},1736242050.8769262,active
12,"{0: 10, 1: 30, 2: 24, 3: 22, 4: 19, 5: 18, 6: 0}",{},1736242050.8819256,active
1,"{0: 13, 1: 7, 2: 14, 3: 0, 4: 9, 5: 10, 6: 2}",{},1736242050.887926,active
18,"{0: 23, 1: 13, 2: 22, 3: 18, 4: 1, 5: 20, 6: 1}",{},1736242050.8959284,active
10,"{0: 4, 1: 10, 2: 0, 3: 23, 4: 25, 5: 30, 6: 18}",{},1736242050.9029272,active
14,"{0: 15, 1: 25, 2: 14, 3: 20, 4: 11, 5: 3, 6: 25}",{},1736242050.9099276,active
16,"{0: 9, 1: 7, 2: 10, 3: 32, 4: 29, 5: 28, 6: 15}",{},1736242050.9159305,active
3,"{0: 11, 1: 19, 2: 9, 3: 27, 4: 22, 5: 24, 6: 7}",{},1736242050.9219415,active
7,"{0: 9, 1: 7, 2: 19, 3: 23, 4: 2, 5: 22, 6: 1}",{},1736242050.9299295,active
0,"{0: 26, 1: 7, 2: 13, 3: 9, 4: 8, 5: 23, 6: 1}",{},1736242050.9369304,active
2,"{0: 32, 1: 5, 2: 18, 3: 8, 4: 11, 5: 21, 6: 29}",{},1736242050.9439328,active
9,"{0: 0, 1: 11, 2: 6, 3: 2, 4: 16, 5: 14, 6: 25}",{},1736242050.9499328,active
4,"{0: 25, 1: 0, 2: 30, 3: 8, 4: 7, 5: 19, 6: 21}",{},1736242063.078495,active
5,"{0: 13, 1: 20, 2: 16, 3: 23, 4: 4, 5: 10, 6: 6}",{},1736242063.085476,active
15,"{0: 15, 1: 10, 2: 15, 3: 20, 4: 18, 5: 9, 6: 24}",{},1736242093.3605638,active
11,"{0: 0, 1: 1, 2: 26, 3: 4, 4: 15, 5: 22, 6: 18}",{},1736242093.3705628,active
13,"{0: 23, 1: 10, 2: 12, 3: 13, 4: 12, 5: 10, 6: 24}",{},1736242093.3795671,active
6,"{0: 28, 1: 26, 2: 20, 3: 22, 4: 29, 5: 30, 6: 0}",{},1736242093.386566,active
17,"{0: 15, 1: 20, 2: 20, 3: 8, 4: 8, 5: 2, 6: 19}",{},1736242093.397567,active
12,"{0: 10, 1: 30, 2: 24, 3: 22, 4: 19, 5: 18, 6: 0}",{},1736242093.4035642,active
8,"{0: 7, 1: 25, 2: 4, 3: 29, 4: 19, 5: 23, 6: 1}",{},1736242093.4155722,active
1,"{0: 13, 1: 7, 2: 14, 3: 0, 4: 9, 5: 10, 6: 2}",{},1736242093.421586,active
10,"{0: 4, 1: 10, 2: 0, 3: 23, 4: 25, 5: 30, 6: 18}",{},1736242093.4345703,active
18,"{0: 23, 1: 13, 2: 22, 3: 18, 4: 1, 5: 20, 6: 1}",{},1736242093.444572,active
16,"{0: 9, 1: 7, 2: 10, 3: 32, 4: 29, 5: 28, 6: 15}",{},1736242093.4525883,active
14,"{0: 15, 1: 25, 2: 14, 3: 20, 4: 11, 5: 3, 6: 25}",{},1736242093.4635735,active
7,"{0: 9, 1: 7, 2: 19, 3: 23, 4: 2, 5: 22, 6: 1}",{},1736242093.4715724,active
3,"{0: 11, 1: 19, 2: 9, 3: 27, 4: 22, 5: 24, 6: 7}",{},1736242093.481576,active
9,"{0: 0, 1: 11, 2: 6, 3: 2, 4: 16, 5: 14, 6: 25}",{},1736242093.4875717,active
2,"{0: 32, 1: 5, 2: 18, 3: 8, 4: 11, 5: 21, 6: 29}",{},1736242093.4965749,active
0,"{0: 26, 1: 7, 2: 13, 3: 9, 4: 8, 5: 23, 6: 1}",{},1736242093.502574,active
4,"{0: 25, 1: 0, 2: 30, 3: 8, 4: 7, 5: 19, 6: 21}",{},1736242105.6186135,active
5,"{0: 13, 1: 20, 2: 16, 3: 23, 4: 4, 5: 10, 6: 6}",{},1736242105.624617,active
15,"{0: 15, 1: 10, 2: 15, 3: 20, 4: 18, 5: 9, 6: 24}",{},1736242135.862056,active
11,"{0: 0, 1: 1, 2: 26, 3: 4, 4: 15, 5: 22, 6: 18}",{},1736242135.8680348,active
13,"{0: 23, 1: 10, 2: 12, 3: 13, 4: 12, 5: 10, 6: 24}",{},1736242135.8740351,active
17,"{0: 15, 1: 20, 2: 20, 3: 8, 4: 8, 5: 2, 6: 19}",{},1736242135.8830378,active
6,"{0: 28, 1: 26, 2: 20, 3: 22, 4: 29, 5: 30, 6: 0}",{},1736242135.8890355,active
8,"{0: 7, 1: 25, 2: 4, 3: 29, 4: 19, 5: 23, 6: 1}",{},1736242135.895041,active
12,"{0: 10, 1: 30, 2: 24, 3: 22, 4: 19, 5: 18, 6: 0}",{},1736242135.9020402,active
1,"{0: 13, 1: 7, 2: 14, 3: 0, 4: 9, 5: 10, 6: 2}",{},1736242135.9100378,active
18,"{0: 23, 1: 13, 2: 22, 3: 18, 4: 1, 5: 20, 6: 1}",{},1736242135.9160404,active
10,"{0: 4, 1: 10, 2: 0, 3: 23, 4: 25, 5: 30, 6: 18}",{},1736242135.922042,active
14,"{0: 15, 1: 25, 2: 14, 3: 20, 4: 11, 5: 3, 6: 25}",{},1736242135.9670434,active
16,"{0: 9, 1: 7, 2: 10, 3: 32, 4: 29, 5: 28, 6: 15}",{},1736242136.009045,active
3,"{0: 11, 1: 19, 2: 9, 3: 27, 4: 22, 5: 24, 6: 7}",{},1736242136.045047,active
7,"{0: 9, 1: 7, 2: 19, 3: 23, 4: 2, 5: 22, 6: 1}",{},1736242136.0840526,active
2,"{0: 32, 1: 5, 2: 18, 3: 8, 4: 11, 5: 21, 6: 29}",{},1736242136.0980518,active
9,"{0: 0, 1: 11, 2: 6, 3: 2, 4: 16, 5: 14, 6: 25}",{},1736242136.1100523,active
0,"{0: 26, 1: 7, 2: 13, 3: 9, 4: 8, 5: 23, 6: 1}",{},1736242136.1190534,active
4,"{0: 25, 1: 0, 2: 30, 3: 8, 4: 7, 5: 19, 6: 21}",{},1736242148.272841,active
5,"{0: 13, 1: 20, 2: 16, 3: 23, 4: 4, 5: 10, 6: 6}",{},1736242148.2828424,active
15,"{0: 15, 1: 10, 2: 15, 3: 20, 4: 18, 5: 9, 6: 24}",{},1736242178.552386,active
11,"{0: 0, 1: 1, 2: 26, 3: 4, 4: 15, 5: 22, 6: 18}",{},1736242178.5583918,active
13,"{0: 23, 1: 10, 2: 12, 3: 13, 4: 12, 5: 10, 6: 24}",{},1736242178.5643904,active
17,"{0: 15, 1: 20, 2: 20, 3: 8, 4: 8, 5: 2, 6: 19}",{},1736242178.57039,active
6,"{0: 28, 1: 26, 2: 20, 3: 22, 4: 29, 5: 30, 6: 0}",{},1736242178.5783927,active
12,"{0: 10, 1: 30, 2: 24, 3: 22, 4: 19, 5: 18, 6: 0}",{},1736242178.5833907,active
8,"{0: 7, 1: 25, 2: 4, 3: 29, 4: 19, 5: 23, 6: 1}",{},1736242178.5903924,active
18,"{0: 23, 1: 13, 2: 22, 3: 18, 4: 1, 5: 20, 6: 1}",{},1736242178.5974023,active
1,"{0: 13, 1: 7, 2: 14, 3: 0, 4: 9, 5: 10, 6: 2}",{},1736242178.6033983,active
10,"{0: 4, 1: 10, 2: 0, 3: 23, 4: 25, 5: 30, 6: 18}",{},1736242178.6123962,active
14,"{0: 15, 1: 25, 2: 14, 3: 20, 4: 11, 5: 3, 6: 25}",{},1736242178.618394,active
16,"{0: 9, 1: 7, 2: 10, 3: 32, 4: 29, 5: 28, 6: 15}",{},1736242178.6263971,active
3,"{0: 11, 1: 19, 2: 9, 3: 27, 4: 22, 5: 24, 6: 7}",{},1736242178.635396,active
7,"{0: 9, 1: 7, 2: 19, 3: 23, 4: 2, 5: 22, 6: 1}",{},1736242178.6803987,active
2,"{0: 32, 1: 5, 2: 18, 3: 8, 4: 11, 5: 21, 6: 29}",{},1736242178.6873999,active
0,"{0: 26, 1: 7, 2: 13, 3: 9, 4: 8, 5: 23, 6: 1}",{},1736242178.7214024,active
9,"{0: 0, 1: 11, 2: 6, 3: 2, 4: 16, 5: 14, 6: 25}",{},1736242178.7324033,active
4,"{0: 25, 1: 0, 2: 30, 3: 8, 4: 7, 5: 19, 6: 21}",{},1736242190.822247,active
5,"{0: 13, 1: 20, 2: 16, 3: 23, 4: 4, 5: 10, 6: 6}",{},1736242190.8312476,active
15,"{0: 15, 1: 10, 2: 15, 3: 20, 4: 18, 5: 9, 6: 24}",{},1736242221.1490424,active
11,"{0: 0, 1: 1, 2: 26, 3: 4, 4: 15, 5: 22, 6: 18}",{},1736242221.1570253,active
13,"{0: 23, 1: 10, 2: 12, 3: 13, 4: 12, 5: 10, 6: 24}",{},1736242221.1650255,active
17,"{0: 15, 1: 20, 2: 20, 3: 8, 4: 8, 5: 2, 6: 19}",{},1736242221.1700277,active
6,"{0: 28, 1: 26, 2: 20, 3: 22, 4: 29, 5: 30, 6: 0}",{},1736242221.1780272,active
8,"{0: 7, 1: 25, 2: 4, 3: 29, 4: 19, 5: 23, 6: 1}",{},1736242221.1840265,active
12,"{0: 10, 1: 30, 2: 24, 3: 22, 4: 19, 5: 18, 6: 0}",{},1736242221.1920278,active
1,"{0: 13, 1: 7, 2: 14, 3: 0, 4: 9, 5: 10, 6: 2}",{},1736242221.1980274,active
18,"{0: 23, 1: 13, 2: 22, 3: 18, 4: 1, 5: 20, 6: 1}",{},1736242221.2040288,active
14,"{0: 15, 1: 25, 2: 14, 3: 20, 4: 11, 5: 3, 6: 25}",{},1736242221.2110283,active
10,"{0: 4, 1: 10, 2: 0, 3: 23, 4: 25, 5: 30, 6: 18}",{},1736242221.2170281,active
16,"{0: 9, 1: 7, 2: 10, 3: 32, 4: 29, 5: 28, 6: 15}",{},1736242221.225031,active
3,"{0: 11, 1: 19, 2: 9, 3: 27, 4: 22, 5: 24, 6: 7}",{},1736242221.2310302,active
7,"{0: 9, 1: 7, 2: 19, 3: 23, 4: 2, 5: 22, 6: 1}",{},1736242221.237032,active
2,"{0: 32, 1: 5, 2: 18, 3: 8, 4: 11, 5: 21, 6: 29}",{},1736242221.2460315,active
0,"{0: 26, 1: 7, 2: 13, 3: 9, 4: 8, 5: 23, 6: 1}",{},1736242221.2520323,active
9,"{0: 0, 1: 11, 2: 6, 3: 2, 4: 16, 5: 14, 6: 25}",{},1736242221.260032,active
4,"{0: 25, 1: 0, 2: 30, 3: 8, 4: 7, 5: 19, 6: 21}",{},1736242233.3640018,active
5,"{0: 13, 1: 20, 2: 16, 3: 23, 4: 4, 5: 10, 6: 6}",{},1736242233.3770065,active
15,"{0: 15, 1: 10, 2: 15, 3: 20, 4: 18, 5: 9, 6: 24}",{},1736242263.63365,active
11,"{0: 0, 1: 1, 2: 26, 3: 4, 4: 15, 5: 22, 6: 18}",{},1736242263.639654,active
13,"{0: 23, 1: 10, 2: 12, 3: 13, 4: 12, 5: 10, 6: 24}",{},1736242263.6456544,active
8,"{0: 7, 1: 25, 2: 4, 3: 29, 4: 19, 5: 23, 6: 1}",{},1736242263.6516578,active
17,"{0: 15, 1: 20, 2: 20, 3: 8, 4: 8, 5: 2, 6: 19}",{},1736242263.6586587,active
6,"{0: 28, 1: 26, 2: 20, 3: 22, 4: 29, 5: 30, 6: 0}",{},1736242263.664658,active
1,"{0: 13, 1: 7, 2: 14, 3: 0, 4: 9, 5: 10, 6: 2}",{},1736242263.673658,active
12,"{0: 10, 1: 30, 2: 24, 3: 22, 4: 19, 5: 18, 6: 0}",{},1736242263.6806574,active
14,"{0: 15, 1: 25, 2: 14, 3: 20, 4: 11, 5: 3, 6: 25}",{},1736242263.6866572,active
18,"{0: 23, 1: 13, 2: 22, 3: 18, 4: 1, 5: 20, 6: 1}",{},1736242263.6956592,active
10,"{0: 4, 1: 10, 2: 0, 3: 23, 4: 25, 5: 30, 6: 18}",{},1736242263.70166,active
16,"{0: 9, 1: 7, 2: 10, 3: 32, 4: 29, 5: 28, 6: 15}",{},1736242263.7086613,active
3,"{0: 11, 1: 19, 2: 9, 3: 27, 4: 22, 5: 24, 6: 7}",{},1736242263.7156618,active
7,"{0: 9, 1: 7, 2: 19, 3: 23, 4: 2, 5: 22, 6: 1}",{},1736242263.7206597,active
2,"{0: 32, 1: 5, 2: 18, 3: 8, 4: 11, 5: 21, 6: 29}",{},1736242263.7296617,active
0,"{0: 26, 1: 7, 2: 13, 3: 9, 4: 8, 5: 23, 6: 1}",{},1736242263.7366617,active
9,"{0: 0, 1: 11, 2: 6, 3: 2, 4: 16, 5: 14, 6: 25}",{},1736242263.7436655,active
4,"{0: 25, 1: 0, 2: 30, 3: 8, 4: 7, 5: 19, 6: 21}",{},1736242275.8423276,active
5,"{0: 13, 1: 20, 2: 16, 3: 23, 4: 4, 5: 10, 6: 6}",{},1736242275.8493092,active
11,"{0: 0, 1: 1, 2: 26, 3: 4, 4: 15, 5: 22, 6: 18}",{},1736242306.1191075,active
15,"{0: 15, 1: 10, 2: 15, 3: 20, 4: 18, 5: 9, 6: 24}",{},1736242306.1271107,active
8,"{0: 7, 1: 25, 2: 4, 3: 29, 4: 19, 5: 23, 6: 1}",{},1736242306.133111,active
13,"{0: 23, 1: 10, 2: 12, 3: 13, 4: 12, 5: 10, 6: 24}",{},1736242306.1441257,active
6,"{0: 28, 1: 26, 2: 20, 3: 22, 4: 29, 5: 30, 6: 0}",{},1736242306.151113,active
17,"{0: 15, 1: 20, 2: 20, 3: 8, 4: 8, 5: 2, 6: 19}",{},1736242306.1611135,active
1,"{0: 13, 1: 7, 2: 14, 3: 0, 4: 9, 5: 10, 6: 2}",{},1736242306.170115,active
12,"{0: 10, 1: 30, 2: 24, 3: 22, 4: 19, 5: 18, 6: 0}",{},1736242306.1781156,active
18,"{0: 23, 1: 13, 2: 22, 3: 18, 4: 1, 5: 20, 6: 1}",{},1736242306.1841147,active
14,"{0: 15, 1: 25, 2: 14, 3: 20, 4: 11, 5: 3, 6: 25}",{},1736242306.1911178,active
16,"{0: 9, 1: 7, 2: 10, 3: 32, 4: 29, 5: 28, 6: 15}",{},1736242306.1991165,active
3,"{0: 11, 1: 19, 2: 9, 3: 27, 4: 22, 5: 24, 6: 7}",{},1736242306.2051363,active
10,"{0: 4, 1: 10, 2: 0, 3: 23, 4: 25, 5: 30, 6: 18}",{},1736242306.215118,active
2,"{0: 32, 1: 5, 2: 18, 3: 8, 4: 11, 5: 21, 6: 29}",{},1736242306.2211177,active
7,"{0: 9, 1: 7, 2: 19, 3: 23, 4: 2, 5: 22, 6: 1}",{},1736242306.230119,active
0,"{0: 26, 1: 7, 2: 13, 3: 9, 4: 8, 5: 23, 6: 1}",{},1736242306.2371194,active
9,"{0: 0, 1: 11, 2: 6, 3: 2, 4: 16, 5: 14, 6: 25}",{},1736242306.246121,active
5,"{0: 13, 1: 20, 2: 16, 3: 23, 4: 4, 5: 10, 6: 6}",{},1736242318.3449228,active
4,"{0: 25, 1: 0, 2: 30, 3: 8, 4: 7, 5: 19, 6: 21}",{},1736242318.3669252,active
11,"{0: 0, 1: 1, 2: 26, 3: 4, 4: 15, 5: 22, 6: 18}",{},1736242348.8998723,active
8,"{0: 7, 1: 25, 2: 4, 3: 29, 4: 19, 5: 23, 6: 1}",{},1736242348.905874,active
15,"{0: 15, 1: 10, 2: 15, 3: 20, 4: 18, 5: 9, 6: 24}",{},1736242348.9118776,active
6,"{0: 28, 1: 26, 2: 20, 3: 22, 4: 29, 5: 30, 6: 0}",{},1736242348.9188747,active
13,"{0: 23, 1: 10, 2: 12, 3: 13, 4: 12, 5: 10, 6: 24}",{},1736242348.925875,active
17,"{0: 15, 1: 20, 2: 20, 3: 8, 4: 8, 5: 2, 6: 19}",{},1736242348.9308877,active
1,"{0: 13, 1: 7, 2: 14, 3: 0, 4: 9, 5: 10, 6: 2}",{},1736242348.9378803,active
12,"{0: 10, 1: 30, 2: 24, 3: 22, 4: 19, 5: 18, 6: 0}",{},1736242348.9458797,active
18,"{0: 23, 1: 13, 2: 22, 3: 18, 4: 1, 5: 20, 6: 1}",{},1736242349.027883,active
16,"{0: 9, 1: 7, 2: 10, 3: 32, 4: 29, 5: 28, 6: 15}",{},1736242349.076885,active
14,"{0: 15, 1: 25, 2: 14, 3: 20, 4: 11, 5: 3, 6: 25}",{},1736242349.1148877,active
10,"{0: 4, 1: 10, 2: 0, 3: 23, 4: 25, 5: 30, 6: 18}",{},1736242349.1498916,active
3,"{0: 11, 1: 19, 2: 9, 3: 27, 4: 22, 5: 24, 6: 7}",{},1736242349.1578913,active
7,"{0: 9, 1: 7, 2: 19, 3: 23, 4: 2, 5: 22, 6: 1}",{},1736242349.163894,active
2,"{0: 32, 1: 5, 2: 18, 3: 8, 4: 11, 5: 21, 6: 29}",{},1736242349.1888938,active
9,"{0: 0, 1: 11, 2: 6, 3: 2, 4: 16, 5: 14, 6: 25}",{},1736242349.196897,active
0,"{0: 26, 1: 7, 2: 13, 3: 9, 4: 8, 5: 23, 6: 1}",{},1736242349.2039127,active
0,"{0: 24, 1: 30, 2: 29, 3: 1, 4: 26, 5: 14, 6: 14}",{},1736242364.5964959,active
0,"{0: 24, 1: 30, 2: 29, 3: 1, 4: 26, 5: 14, 6: 14}",{},1736242364.613497,active
1,"{0: 9, 1: 0, 2: 26, 3: 2, 4: 28, 5: 8, 6: 1}",{},1736242365.7415862,active
1,"{0: 9, 1: 0, 2: 26, 3: 2, 4: 28, 5: 8, 6: 1}",{},1736242365.7535799,active
0,"{0: 24, 1: 30, 2: 29, 3: 1, 4: 26, 5: 14, 6: 14}",{},1736242366.6146414,active
2,"{0: 25, 1: 21, 2: 17, 3: 22, 4: 16, 5: 7, 6: 18}",{},1736242366.9376624,active
2,"{0: 25, 1: 21, 2: 17, 3: 22, 4: 16, 5: 7, 6: 18}",{},1736242366.9516616,active
1,"{0: 9, 1: 0, 2: 26, 3: 2, 4: 28, 5: 8, 6: 1}",{},1736242367.739719,active
3,"{0: 30, 1: 13, 2: 30, 3: 19, 4: 30, 5: 2, 6: 9}",{},1736242368.0977461,active
3,"{0: 30, 1: 13, 2: 30, 3: 19, 4: 30, 5: 2, 6: 9}",{},1736242368.1157482,active
0,"{0: 24, 1: 30, 2: 29, 3: 1, 4: 26, 5: 14, 6: 14}",{},1736242368.6147861,active
2,"{0: 25, 1: 21, 2: 17, 3: 22, 4: 16, 5: 7, 6: 18}",{},1736242368.9863553,active
4,"{0: 2, 1: 30, 2: 3, 3: 8, 4: 8, 5: 28, 6: 20}",{},1736242369.3643827,active
4,"{0: 2, 1: 30, 2: 3, 3: 8, 4: 8, 5: 28, 6: 20}",{},1736242369.3993864,active
1,"{0: 9, 1: 0, 2: 26, 3: 2, 4: 28, 5: 8, 6: 1}",{},1736242369.7404113,active
3,"{0: 30, 1: 13, 2: 30, 3: 19, 4: 30, 5: 2, 6: 9}",{},1736242370.115438,active
5,"{0: 12, 1: 24, 2: 5, 3: 9, 4: 27, 5: 5, 6: 10}",{},1736242370.5764773,active
5,"{0: 12, 1: 24, 2: 5, 3: 9, 4: 27, 5: 5, 6: 10}",{},1736242370.5964727,active
0,"{0: 24, 1: 30, 2: 29, 3: 1, 4: 26, 5: 14, 6: 14}",{},1736242370.6154757,active
2,"{0: 25, 1: 21, 2: 17, 3: 22, 4: 16, 5: 7, 6: 18}",{},1736242370.9910274,active
4,"{0: 2, 1: 30, 2: 3, 3: 8, 4: 8, 5: 28, 6: 20}",{},1736242371.4116204,active
6,"{0: 29, 1: 4, 2: 14, 3: 28, 4: 13, 5: 20, 6: 6}",{},1736242371.6976407,active
6,"{0: 29, 1: 4, 2: 14, 3: 28, 4: 13, 5: 20, 6: 6}",{},1736242371.7116406,active
1,"{0: 9, 1: 0, 2: 26, 3: 2, 4: 28, 5: 8, 6: 1}",{},1736242371.7406414,active
3,"{0: 30, 1: 13, 2: 30, 3: 19, 4: 30, 5: 2, 6: 9}",{},1736242372.1146674,active
5,"{0: 12, 1: 24, 2: 5, 3: 9, 4: 27, 5: 5, 6: 10}",{},1736242372.5997045,active
0,"{0: 24, 1: 30, 2: 29, 3: 1, 4: 26, 5: 14, 6: 14}",{},1736242372.6167092,active
7,"{0: 20, 1: 7, 2: 0, 3: 25, 4: 5, 5: 24, 6: 25}",{},1736242372.822724,active
7,"{0: 20, 1: 7, 2: 0, 3: 25, 4: 5, 5: 24, 6: 25}",{},1736242372.833722,active
2,"{0: 25, 1: 21, 2: 17, 3: 22, 4: 16, 5: 7, 6: 18}",{},1736242372.9897377,active
4,"{0: 2, 1: 30, 2: 3, 3: 8, 4: 8, 5: 28, 6: 20}",{},1736242373.411767,active
6,"{0: 29, 1: 4, 2: 14, 3: 28, 4: 13, 5: 20, 6: 6}",{},1736242373.692784,active
1,"{0: 9, 1: 0, 2: 26, 3: 2, 4: 28, 5: 8, 6: 1}",{},1736242373.7397892,active
8,"{0: 5, 1: 19, 2: 0, 3: 28, 4: 24, 5: 5, 6: 19}",{},1736242374.1168199,active
3,"{0: 30, 1: 13, 2: 30, 3: 19, 4: 30, 5: 2, 6: 9}",{},1736242374.1378489,active
